COD;CCAA;Tipo_Vivienda;Metrica;Anyo;FK_Periodo;Fecha_Fecha;Valor;Variacion_Interanual_IPV
IPV896;Canarias;Vivienda segunda mano;Variación en lo que va de año;2007;19;2006-12-31;2,3;-61,6667
IPV751;Cantabria;General;Índice;2007;22;2007-09-30;155,3;6652,1739
IPV751;Cantabria;General;Índice;2007;21;2007-06-30;153,6;-1,0947
IPV751;Cantabria;General;Índice;2007;20;2007-03-31;151,66;-1,263
IPV751;Cantabria;General;Índice;2007;19;2006-12-31;147,99;-2,4199
IPV895;Cantabria;General;Variación trimestral;2007;22;2007-09-30;1,1;-99,2567
IPV895;Cantabria;General;Variación trimestral;2007;21;2007-06-30;1,3;18,1818
IPV895;Cantabria;General;Variación trimestral;2007;20;2007-03-31;2,5;92,3077
IPV895;Cantabria;General;Variación trimestral;2007;19;2006-12-31;1,5;-40,0
IPV894;Cantabria;General;Variación anual;2007;22;2007-09-30;6,6;340,0
IPV894;Cantabria;General;Variación anual;2007;21;2007-06-30;8,7;31,8182
IPV894;Cantabria;General;Variación anual;2007;20;2007-03-31;11,5;32,1839
IPV894;Cantabria;General;Variación anual;2007;19;2006-12-31;13,1;13,913
IPV893;Cantabria;General;Variación en lo que va de año;2007;22;2007-09-30;6,6;-49,6183
IPV893;Cantabria;General;Variación en lo que va de año;2007;21;2007-06-30;5,4;-18,1818
IPV893;Cantabria;General;Variación en lo que va de año;2007;20;2007-03-31;4,1;-24,0741
IPV893;Cantabria;General;Variación en lo que va de año;2007;19;2006-12-31;1,5;-63,4146
IPV750;Cantabria;Vivienda nueva;Índice;2007;22;2007-09-30;139,44;9196,0
IPV750;Cantabria;Vivienda nueva;Índice;2007;21;2007-06-30;135,41;-2,8901
IPV750;Cantabria;Vivienda nueva;Índice;2007;20;2007-03-31;132,47;-2,1712
IPV750;Cantabria;Vivienda nueva;Índice;2007;19;2006-12-31;129,58;-2,1816
IPV892;Cantabria;Vivienda nueva;Variación trimestral;2007;22;2007-09-30;3,0;-97,6848
IPV892;Cantabria;Vivienda nueva;Variación trimestral;2007;21;2007-06-30;2,2;-26,6667
IPV892;Cantabria;Vivienda nueva;Variación trimestral;2007;20;2007-03-31;2,2;0,0
IPV892;Cantabria;Vivienda nueva;Variación trimestral;2007;19;2006-12-31;1,9;-13,6364
IPV891;Cantabria;Vivienda nueva;Variación anual;2007;22;2007-09-30;9,6;405,2632
IPV891;Cantabria;Vivienda nueva;Variación anual;2007;21;2007-06-30;10,2;6,25
IPV891;Cantabria;Vivienda nueva;Variación anual;2007;20;2007-03-31;12,4;21,5686
IPV891;Cantabria;Vivienda nueva;Variación anual;2007;19;2006-12-31;13,6;9,6774
IPV890;Cantabria;Vivienda nueva;Variación en lo que va de año;2007;22;2007-09-30;9,6;-29,4118
IPV890;Cantabria;Vivienda nueva;Variación en lo que va de año;2007;21;2007-06-30;6,4;-33,3333
IPV890;Cantabria;Vivienda nueva;Variación en lo que va de año;2007;20;2007-03-31;4,1;-35,9375
IPV890;Cantabria;Vivienda nueva;Variación en lo que va de año;2007;19;2006-12-31;1,9;-53,6585
IPV749;Cantabria;Vivienda segunda mano;Índice;2007;22;2007-09-30;167,4;8710,5263
IPV749;Cantabria;Vivienda segunda mano;Índice;2007;21;2007-06-30;169,24;1,0992
IPV749;Cantabria;Vivienda segunda mano;Índice;2007;20;2007-03-31;168,9;-0,2009
IPV749;Cantabria;Vivienda segunda mano;Índice;2007;19;2006-12-31;164,36;-2,688
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2007;22;2007-09-30;-1,1;-100,6693
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2007;21;2007-06-30;0,2;-118,1818
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2007;20;2007-03-31;2,8;1300,0
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2007;19;2006-12-31;1,2;-57,1429
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2007;22;2007-09-30;3,0;150,0
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2007;21;2007-06-30;7,1;136,6667
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2007;20;2007-03-31;10,5;47,8873
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2007;19;2006-12-31;12,6;20,0
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2007;22;2007-09-30;3,0;-76,1905
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2007;21;2007-06-30;4,2;40,0
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2007;20;2007-03-31;4,0;-4,7619
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2007;19;2006-12-31;1,2;-70,0
IPV748;Castilla y León;General;Índice;2007;22;2007-09-30;154,4;12766,6667
IPV748;Castilla y León;General;Índice;2007;21;2007-06-30;151,76;-1,7098
IPV748;Castilla y León;General;Índice;2007;20;2007-03-31;148,47;-2,1679
IPV748;Castilla y León;General;Índice;2007;19;2006-12-31;144,62;-2,5931
IPV886;Castilla y León;General;Variación trimestral;2007;22;2007-09-30;1,7;-98,8245
IPV886;Castilla y León;General;Variación trimestral;2007;21;2007-06-30;2,2;29,4118
IPV886;Castilla y León;General;Variación trimestral;2007;20;2007-03-31;2,7;22,7273
IPV886;Castilla y León;General;Variación trimestral;2007;19;2006-12-31;2,3;-14,8148
IPV885;Castilla y León;General;Variación anual;2007;22;2007-09-30;9,3;304,3478
IPV885;Castilla y León;General;Variación anual;2007;21;2007-06-30;10,5;12,9032
IPV885;Castilla y León;General;Variación anual;2007;20;2007-03-31;12,1;15,2381
IPV885;Castilla y León;General;Variación anual;2007;19;2006-12-31;13,0;7,438
IPV884;Castilla y León;General;Variación en lo que va de año;2007;22;2007-09-30;9,3;-28,4615
IPV884;Castilla y León;General;Variación en lo que va de año;2007;21;2007-06-30;7,4;-20,4301
IPV884;Castilla y León;General;Variación en lo que va de año;2007;20;2007-03-31;5,1;-31,0811
IPV884;Castilla y León;General;Variación en lo que va de año;2007;19;2006-12-31;2,3;-54,902
IPV747;Castilla y León;Vivienda nueva;Índice;2007;22;2007-09-30;142,85;6110,8696
IPV747;Castilla y León;Vivienda nueva;Índice;2007;21;2007-06-30;138,03;-3,3742
IPV747;Castilla y León;Vivienda nueva;Índice;2007;20;2007-03-31;134,05;-2,8834
IPV747;Castilla y León;Vivienda nueva;Índice;2007;19;2006-12-31;131,27;-2,0739
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2007;22;2007-09-30;3,5;-97,3337
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2007;21;2007-06-30;3,0;-14,2857
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2007;20;2007-03-31;2,1;-30,0
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2007;19;2006-12-31;3,3;57,1429
IPV882;Castilla y León;Vivienda nueva;Variación anual;2007;22;2007-09-30;12,4;275,7576
IPV882;Castilla y León;Vivienda nueva;Variación anual;2007;21;2007-06-30;12,1;-2,4194
IPV882;Castilla y León;Vivienda nueva;Variación anual;2007;20;2007-03-31;13,3;9,9174
IPV882;Castilla y León;Vivienda nueva;Variación anual;2007;19;2006-12-31;13,9;4,5113
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2007;22;2007-09-30;12,4;-10,7914
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2007;21;2007-06-30;8,6;-30,6452
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2007;20;2007-03-31;5,5;-36,0465
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2007;19;2006-12-31;3,3;-40,0
IPV746;Castilla y León;Vivienda segunda mano;Índice;2007;22;2007-09-30;172,24;5119,3939
IPV746;Castilla y León;Vivienda segunda mano;Índice;2007;21;2007-06-30;173,65;0,8186
IPV746;Castilla y León;Vivienda segunda mano;Índice;2007;20;2007-03-31;171,7;-1,1229
IPV746;Castilla y León;Vivienda segunda mano;Índice;2007;19;2006-12-31;165,98;-3,3314
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2007;22;2007-09-30;-0,8;-100,482
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2007;21;2007-06-30;1,1;-237,5
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2007;20;2007-03-31;3,5;218,1818
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2007;19;2006-12-31;1,0;-71,4286
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2007;22;2007-09-30;4,8;380,0
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2007;21;2007-06-30;8,3;72,9167
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2007;20;2007-03-31;10,5;26,506
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2007;19;2006-12-31;11,6;10,4762
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2007;22;2007-09-30;4,8;-58,6207
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2007;21;2007-06-30;5,6;16,6667
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2007;20;2007-03-31;4,5;-19,6429
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2007;19;2006-12-31;1,0;-77,7778
IPV745;Castilla - La Mancha;General;Índice;2007;22;2007-09-30;148,86;14786,0
IPV745;Castilla - La Mancha;General;Índice;2007;21;2007-06-30;148,26;-0,4031
IPV745;Castilla - La Mancha;General;Índice;2007;20;2007-03-31;145,68;-1,7402
IPV745;Castilla - La Mancha;General;Índice;2007;19;2006-12-31;142,16;-2,4163
IPV877;Castilla - La Mancha;General;Variación trimestral;2007;22;2007-09-30;0,4;-99,7186
IPV877;Castilla - La Mancha;General;Variación trimestral;2007;21;2007-06-30;1,8;350,0
IPV877;Castilla - La Mancha;General;Variación trimestral;2007;20;2007-03-31;2,5;38,8889
IPV877;Castilla - La Mancha;General;Variación trimestral;2007;19;2006-12-31;4,7;88,0
IPV876;Castilla - La Mancha;General;Variación anual;2007;22;2007-09-30;9,6;104,2553
IPV876;Castilla - La Mancha;General;Variación anual;2007;21;2007-06-30;12,8;33,3333
IPV876;Castilla - La Mancha;General;Variación anual;2007;20;2007-03-31;14,4;12,5
IPV876;Castilla - La Mancha;General;Variación anual;2007;19;2006-12-31;17,3;20,1389
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2007;22;2007-09-30;9,6;-44,5087
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2007;21;2007-06-30;9,2;-4,1667
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2007;20;2007-03-31;7,3;-20,6522
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2007;19;2006-12-31;4,7;-35,6164
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2007;22;2007-09-30;144,96;2984,2553
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2007;21;2007-06-30;141,78;-2,1937
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2007;20;2007-03-31;138,84;-2,0736
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2007;19;2006-12-31;136,18;-1,9159
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2007;22;2007-09-30;2,2;-98,3845
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2007;21;2007-06-30;2,1;-4,5455
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2007;20;2007-03-31;2,0;-4,7619
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2007;19;2006-12-31;5,4;170,0
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2007;22;2007-09-30;12,2;125,9259
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2007;21;2007-06-30;13,7;12,2951
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2007;20;2007-03-31;15,3;11,6788
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2007;19;2006-12-31;18,2;18,9542
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2007;22;2007-09-30;12,2;-32,967
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2007;21;2007-06-30;9,7;-20,4918
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2007;20;2007-03-31;7,4;-23,7113
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2007;19;2006-12-31;5,4;-27,027
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2007;22;2007-09-30;159,75;2858,3333
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2007;21;2007-06-30;164,7;3,0986
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2007;20;2007-03-31;162,85;-1,1233
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2007;19;2006-12-31;157,4;-3,3466
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2007;22;2007-09-30;-3,0;-101,906
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2007;21;2007-06-30;1,1;-136,6667
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2007;20;2007-03-31;3,5;218,1818
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2007;19;2006-12-31;3,5;0,0
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2007;22;2007-09-30;5,0;42,8571
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2007;21;2007-06-30;11,3;126,0
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2007;20;2007-03-31;12,9;14,1593
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2007;19;2006-12-31;15,7;21,7054
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2007;22;2007-09-30;5,0;-68,1529
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2007;21;2007-06-30;8,3;66,0
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2007;20;2007-03-31;7,1;-14,4578
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2007;19;2006-12-31;3,5;-50,7042
IPV742;Cataluña;General;Índice;2007;22;2007-09-30;170,59;4774,0
IPV742;Cataluña;General;Índice;2007;21;2007-06-30;174,88;2,5148
IPV742;Cataluña;General;Índice;2007;20;2007-03-31;175,84;0,5489
IPV742;Cataluña;General;Índice;2007;19;2006-12-31;170,69;-2,9288
IPV868;Cataluña;General;Variación trimestral;2007;22;2007-09-30;-2,5;-101,4646
IPV868;Cataluña;General;Variación trimestral;2007;21;2007-06-30;-0,5;-80,0
IPV868;Cataluña;General;Variación trimestral;2007;20;2007-03-31;3,0;-700,0
IPV868;Cataluña;General;Variación trimestral;2007;19;2006-12-31;1,4;-53,3333
IPV867;Cataluña;General;Variación anual;2007;22;2007-09-30;1,3;-7,1429
IPV867;Cataluña;General;Variación anual;2007;21;2007-06-30;6,5;400,0
IPV867;Cataluña;General;Variación anual;2007;20;2007-03-31;10,3;58,4615
IPV867;Cataluña;General;Variación anual;2007;19;2006-12-31;11,4;10,6796
IPV866;Cataluña;General;Variación en lo que va de año;2007;22;2007-09-30;1,3;-88,5965
IPV866;Cataluña;General;Variación en lo que va de año;2007;21;2007-06-30;3,8;192,3077
IPV866;Cataluña;General;Variación en lo que va de año;2007;20;2007-03-31;4,4;15,7895
IPV866;Cataluña;General;Variación en lo que va de año;2007;19;2006-12-31;1,4;-68,1818
IPV741;Cataluña;Vivienda nueva;Índice;2007;22;2007-09-30;147,76;10454,2857
IPV741;Cataluña;Vivienda nueva;Índice;2007;21;2007-06-30;148,17;0,2775
IPV741;Cataluña;Vivienda nueva;Índice;2007;20;2007-03-31;147,89;-0,189
IPV741;Cataluña;Vivienda nueva;Índice;2007;19;2006-12-31;141,83;-4,0976
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2007;22;2007-09-30;-0,3;-100,2115
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2007;21;2007-06-30;0,2;-166,6667
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2007;20;2007-03-31;4,3;2050,0
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2007;19;2006-12-31;1,7;-60,4651
IPV864;Cataluña;Vivienda nueva;Variación anual;2007;22;2007-09-30;5,9;247,0588
IPV864;Cataluña;Vivienda nueva;Variación anual;2007;21;2007-06-30;9,2;55,9322
IPV864;Cataluña;Vivienda nueva;Variación anual;2007;20;2007-03-31;13,5;46,7391
IPV864;Cataluña;Vivienda nueva;Variación anual;2007;19;2006-12-31;11,0;-18,5185
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2007;22;2007-09-30;5,9;-46,3636
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2007;21;2007-06-30;6,2;5,0847
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2007;20;2007-03-31;6,0;-3,2258
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2007;19;2006-12-31;1,7;-71,6667
IPV740;Cataluña;Vivienda segunda mano;Índice;2007;22;2007-09-30;179,9;10482,3529
IPV740;Cataluña;Vivienda segunda mano;Índice;2007;21;2007-06-30;186,42;3,6242
IPV740;Cataluña;Vivienda segunda mano;Índice;2007;20;2007-03-31;188,1;0,9012
IPV740;Cataluña;Vivienda segunda mano;Índice;2007;19;2006-12-31;183,65;-2,3658
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2007;22;2007-09-30;-3,5;-101,9058
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2007;21;2007-06-30;-0,9;-74,2857
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2007;20;2007-03-31;2,4;-366,6667
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2007;19;2006-12-31;1,2;-50,0
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2007;22;2007-09-30;-0,9;-175,0
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2007;21;2007-06-30;5,3;-688,8889
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2007;20;2007-03-31;8,8;66,0377
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2007;19;2006-12-31;11,6;31,8182
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2007;22;2007-09-30;-0,9;-107,7586
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2007;21;2007-06-30;2,7;-400,0
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2007;20;2007-03-31;3,7;37,037
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2007;19;2006-12-31;1,2;-67,5676
IPV739;Comunitat Valenciana;General;Índice;2007;22;2007-09-30;145,84;12053,3333
IPV739;Comunitat Valenciana;General;Índice;2007;21;2007-06-30;144,18;-1,1382
IPV739;Comunitat Valenciana;General;Índice;2007;20;2007-03-31;141,93;-1,5605
IPV739;Comunitat Valenciana;General;Índice;2007;19;2006-12-31;137,1;-3,4031
IPV859;Comunitat Valenciana;General;Variación trimestral;2007;22;2007-09-30;1,2;-99,1247
IPV859;Comunitat Valenciana;General;Variación trimestral;2007;21;2007-06-30;1,6;33,3333
IPV859;Comunitat Valenciana;General;Variación trimestral;2007;20;2007-03-31;3,5;118,75
IPV859;Comunitat Valenciana;General;Variación trimestral;2007;19;2006-12-31;2,3;-34,2857
IPV858;Comunitat Valenciana;General;Variación anual;2007;22;2007-09-30;8,8;282,6087
IPV858;Comunitat Valenciana;General;Variación anual;2007;21;2007-06-30;11,4;29,5455
IPV858;Comunitat Valenciana;General;Variación anual;2007;20;2007-03-31;13,9;21,9298
IPV858;Comunitat Valenciana;General;Variación anual;2007;19;2006-12-31;14,5;4,3165
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2007;22;2007-09-30;8,8;-39,3103
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2007;21;2007-06-30;7,6;-13,6364
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2007;20;2007-03-31;5,9;-22,3684
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2007;19;2006-12-31;2,3;-61,0169
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2007;22;2007-09-30;133,27;5694,3478
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2007;21;2007-06-30;128,99;-3,2115
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2007;20;2007-03-31;126,0;-2,318
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2007;19;2006-12-31;121,97;-3,1984
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2007;22;2007-09-30;3,3;-97,2944
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2007;21;2007-06-30;2,4;-27,2727
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2007;20;2007-03-31;3,3;37,5
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2007;19;2006-12-31;1,9;-42,4242
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2007;22;2007-09-30;11,3;494,7368
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2007;21;2007-06-30;12,3;8,8496
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2007;20;2007-03-31;14,5;17,8862
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2007;19;2006-12-31;14,0;-3,4483
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007;22;2007-09-30;11,3;-19,2857
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007;21;2007-06-30;7,7;-31,8584
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007;20;2007-03-31;5,2;-32,4675
